0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,label
-8.588311337259153e-06,0.5092935272162117,0.9999999897207896,11438.653454969732,3588.5679143407774,288.2818997716169,287.1329755412125,284.81298947324916,58.13614633247643,89.77105291963592,6.066208808045767,1130.7749792618288,4654.5,-146.42336704391244,13.081314830682786,-47.37576063354887,31.74475431732211,-38.56732578023374,14.494463761797196,-27.580645487279373,11.676982095765833,-24.86434326742413,7.003095104079149,-22.483244510515547,7.310083585665328,-18.36645955190785,5.369931635797044,6.325010046185253,11.039635890286704,5.161854014541153,11.640002288726546,9.752413663780617,10.866172192997377,11.833781974269955,12.88699202107944,11.186951694926414,11.046207790651302,10.553212027050082,10.820452543195755,0.17457068696973896,0.1915820306697814,0.20189201207244603,0.1829679408998104,0.0943461207516986,0.08111016467839673,0.08489764905980675,0.08957510079846545,0.09561791509069294,0.10116334706545221,0.1066289895251518,0.12475737555971866,0.34449276366603804,0.3497847771944449,0.3567324991594581,0.35449419126065296,0.24731067493755127,0.24530361285545765,0.24978860118909435,0.25551119630611985,0.26504080757306964,0.27185440020911733,0.27668066278569653,0.28853572521907356,35.58639663765194,10.185784574576129,11.512754806058918,12.4058123123432,21.373184896141996,25.009776925450353,66.64360789172203,0.3119612068965517,0.08040213595610113,0.5043479800224304,0.027345899492502213,Torpedo
-3.2956663919974713e-06,0.49761993895853923,0.9999999899865689,10920.289121404314,3588.313309582545,289.1396737536969,282.9162226237451,281.4568690661447,56.81470908141213,87.70620245602568,5.911946557238309,1130.08597195707,4654.5,-149.04440392460197,13.459021648908795,-46.211394286572,32.9303748157351,-37.65817425239708,13.916233419249053,-27.755842522522062,12.341941851079195,-25.10302208856732,6.990863372890902,-22.556400545769417,7.721191860349133,-17.636469315965588,5.369392345070496,6.823540998540166,10.521523175623463,5.008103919347491,12.561311563167711,9.914873258403247,10.133665017792964,12.123520552863928,11.759219543540215,10.73615444821733,11.749937901855459,10.63049239020786,11.360023123810132,0.17458932970007165,0.19163837806557266,0.201876423001217,0.18298769194057718,0.09435266165919079,0.08104206607302743,0.08490389159052777,0.08954976419080396,0.09559483218338766,0.101173082280957,0.1066368310616952,0.12478102892273057,0.34451198023317636,0.3498700338962987,0.3567147144566679,0.35451841005320633,0.24733544401103946,0.24511681519423173,0.24983362918042828,0.255459896119775,0.2650482175781193,0.2718952110200997,0.27674763892007676,0.28860616160138663,35.01002452534943,9.699146526291567,11.992962708686662,12.357294252233752,21.07679345975279,25.303031354720524,66.73881169849331,0.31196681932471265,0.08040471260287825,0.4927893877029419,0.026567114517092705,Torpedo
-5.697221715030903e-06,0.5076726485779466,0.9999999898405629,11365.959950265305,3587.8810703073596,296.3015236077671,291.79001853153096,289.5653019341293,57.965720516579864,89.47589168045069,6.140542280983787,1129.975707306352,4655.0,-146.35936129009025,13.381085402911085,-47.04089624999334,32.77722151504049,-37.54545623918366,14.001792150900439,-28.436157954182487,11.696260344357471,-24.731636557663013,7.371740816278536,-22.362743707097263,7.5290215705350345,-18.666397500132298,5.229063604984748,6.588263118783485,10.665804651752863,4.996637618400415,11.951421204612302,9.683193304734674,10.191692395696377,11.786138833360024,12.995676131829141,11.109682464983582,11.689086629243867,10.285056409603678,9.893092691723917,0.17456809325126688,0.1916081785726293,0.2019158752987914,0.18301380570934123,0.09435550620569763,0.08107025719759826,0.08492162725975982,0.08954523847135056,0.095625931506566,0.10117064046343681,0.10665347228676979,0.12482754970765869,0.3444823118145189,0.3497475985023839,0.3567744805184829,0.3545420727581924,0.24731602645320083,0.24522507355345058,0.24983796881128328,0.25545876013514,0.2651166240888623,0.2718405075254995,0.2767796258092449,0.2886455047993912,36.27487044395198,9.91830413415418,11.739026074921199,12.030677868413697,21.3622293450549,25.17726037167111,66.74883789170454,0.31196681932471265,0.08040471260287825,0.5027455687522888,0.027166733518242836,Torpedo
-4.739542335138614e-06,0.4933729134152321,0.9999999900639877,10734.682278600512,3587.529058146037,283.24603198967225,280.30382841650953,279.79308326240454,56.2866352576733,86.98561356175261,5.87045846433099,1127.096711178116,4654.0,-150.75688186900672,11.787069253086534,-47.74211030663156,32.48116670275593,-37.90804138543288,13.911182382524753,-28.510208132338825,11.242923517184925,-24.41166438068934,7.596813409185637,-22.008117068601603,8.130103370595167,-17.813102967628513,4.951328477875004,6.6337151759671835,11.99718800790349,5.225546801967731,11.924195761180407,10.173498792241123,10.654956445250445,11.822639860252561,12.68862315426385,10.957498990661975,10.530175146414214,10.814063421608886,10.806084070203172,0.17457315292068082,0.19168082790176033,0.20190933344776396,0.18301741016523793,0.09438911553128346,0.08115162342431634,0.08487985062690254,0.08951740341483073,0.0955974005657612,0.10116785162513448,0.1066411321420165,0.12477729910057918,0.3445074255201501,0.349968123785703,0.35669999446804423,0.3545586845960826,0.2473631274730063,0.2454608173874325,0.24979609487288995,0.2553712900190637,0.26506250194295616,0.2718927700858117,0.27672969210735976,0.28862745279344726,35.46806135991571,9.897983577221865,12.122831320235647,12.48514938934191,21.094800652293753,24.990816954812047,66.61244239626811,0.31196681932471265,0.08042212719112217,0.4885934293270111,0.02641015686094761,Torpedo
-3.7272694961202174e-06,0.4904366955542569,0.9999999901790103,10607.291519079148,3589.0195077025737,278.2225732314846,276.22706125085745,276.1538563006932,55.971389856175236,86.45516197854262,5.799508227654697,1128.618783623137,4654.5,-150.56674020370417,12.689027590930781,-46.495790150215555,33.90792207034636,-37.667539374162466,12.976963042624119,-28.12963086365335,12.799940996279151,-24.103018523306282,7.381801379319307,-21.423294488400085,8.67868598286408,-17.907366501884223,5.3355053993620505,6.325954166889808,11.047380442996989,5.036378853992559,11.857372751466562,9.201127088832408,11.04771440498034,11.913996194349052,12.489569148814772,11.275257038656632,10.144181849989504,11.255132510173665,10.20222212042469,0.17455037814451466,0.19164646468398858,0.20190095066592248,0.1829527883092104,0.0944045896860041,0.08111004139576752,0.08488557825169062,0.08953162199628897,0.09554552383492408,0.10115131111444689,0.1066317468011615,0.12477189475548457,0.3444701796664925,0.34985383223121896,0.3567295963091597,0.3544850457892808,0.247373864471027,0.2452838045138657,0.24979060912073395,0.25539684314318656,0.26491993128791536,0.2718092101255871,0.2767357537474908,0.28861974034881505,36.090248746149776,10.130183635803833,12.529576875846537,12.389944800724452,20.966640223205864,25.15262474484515,66.66444501962178,0.31197243175287354,0.08040681162553681,0.485678493976593,0.026430552825331688,Torpedo
-4.441391479960851e-06,0.5058459227181663,0.999999989499912,11284.312301969068,3587.963588181411,292.08086604852065,289.79092682108,289.77997565095484,57.735864778033886,89.16771958595095,5.997287087080331,1128.345883185797,4654.5,-147.7581767281401,12.389708254239673,-47.541001274592645,32.48913086078804,-38.06442694906425,13.185611250687822,-28.94338836851854,11.535795302384033,-24.57711332190435,6.950953633682701,-22.386543393614087,7.324868958786896,-18.188773409819568,4.559737832808087,6.5680399046142615,11.03989465304445,5.599930177123823,11.388252141350533,9.43323860096181,11.19598579608289,12.014884358411484,11.805324977448437,11.151490208847255,10.759127663565094,10.4728332094537,10.962785369783441,0.17453247178792103,0.1916043255575312,0.20192663754902263,0.18293404450979003,0.09439842344630492,0.08111113975775942,0.08488079219629505,0.08950217226933277,0.09560101912625028,0.10115890960808828,0.10662826122636647,0.12482280231774137,0.3444633600730126,0.34973929069410153,0.3567337875890337,0.35444167552205147,0.2473955617503865,0.24533877210036414,0.24979329531871505,0.25536011172463063,0.2650191588215772,0.2718566940656581,0.2767160121288142,0.28868197413537133,35.842183678463776,9.944475264174722,12.192372051530219,12.241950166463168,21.084563398141192,25.211915991667574,66.4372788482228,0.3119612068965517,0.08041273544732683,0.5009339451789856,0.027069903910160065,Torpedo
-7.267656525883962e-06,0.49154147279836813,0.9999999898661966,10655.134161432103,3587.418638683557,282.3406113916124,280.9782335681274,280.95867500875755,56.091146750813834,86.65400980792658,5.845539087257891,1127.2551789294298,4654.5,-150.87142450785055,12.956675769899642,-46.316797557194505,34.15591760200092,-36.75516939060107,14.3103252417754,-28.032985245532487,12.505372353754828,-23.978711008134887,6.726759354896145,-22.646742328378664,8.230638587369095,-17.541184132906835,5.83805143060393,6.267509860302514,11.485745191738543,4.958628518189242,12.079732680101777,10.040473942137115,10.67024234605963,11.197713124709836,12.294356542728778,10.806894636519699,11.278672775097869,10.239146697856022,11.640157386730069,0.17462365246711992,0.19160700891299798,0.201951290278694,0.18299321700283008,0.09436026043712833,0.08109321270478678,0.08488659059799358,0.08953089621083929,0.09555456196829777,0.10115681602203785,0.10660223202017413,0.12483057261409311,0.34458027808741293,0.34973031951875083,0.3567782926406646,0.3545280983892655,0.24730671310277164,0.24534391984997178,0.24984046740070473,0.25544218069728275,0.26493902603736236,0.27192376068324975,0.2766964920095776,0.28868783237183643,36.31325120081937,10.154956915778481,11.425181782540019,12.649255106855874,21.083000238411376,25.13311621612065,66.54120081989343,0.3119780441810345,0.08040631997807393,0.48677343130111694,0.026174046099185944,Torpedo
-3.051536035104431e-06,0.5006786092030885,0.9999999898337539,11054.946974777722,3587.2743329938503,290.62183782392094,287.046825997044,285.5339982008095,57.11729211919657,88.27548873734561,5.9209095235465785,1125.93452924569,4653.5,-149.62676304908905,12.458408979493642,-47.57720239841485,32.49039264980874,-37.876027020857215,13.219624472704641,-28.725146629925906,11.465490591318295,-24.315381674638456,7.944168082746171,-22.55991444273418,7.727895505739896,-17.487376579114127,5.143535195052757,6.7106250570139645,11.081221701558357,5.020746534683179,11.763933478883418,9.472312215831133,10.781504690261515,11.386682839612607,12.930586177136064,11.876076599569872,10.685967939272784,11.011257465919718,11.15066877006177,0.1745813885549863,0.19168040280136628,0.2018909344526575,0.18295149669238092,0.09437186294271796,0.08108071544384603,0.08489736357934365,0.08952391114839257,0.09556402083099162,0.10116358733007276,0.10664636887390601,0.12473570873961641,0.3445139538913937,0.3499389628206953,0.3567513246667451,0.35446928147564927,0.24733291132646687,0.2452870891459213,0.24986502134685037,0.2554710501764336,0.26498596430406185,0.2718202733569297,0.27673708744129283,0.2885740710942006,35.77868869846601,9.999644490831313,12.003384201507277,12.51236491156946,21.11779527636886,25.20757809740774,66.8734273380364,0.3119612068965517,0.08040326072722595,0.495828241109848,0.026796629652380943,Torpedo
-3.7794060223649905e-06,0.5047600602762541,0.9999999897096626,11235.91788427879,3588.89891702833,292.65177767273116,290.70576062113463,289.54357982832204,57.60930299126497,88.97800901700259,6.042017492987359,1129.2504388658458,4655.0,-148.28419373718052,12.852052763702519,-47.16021053254137,32.50079653605677,-37.506816117530605,14.079044611407753,-28.200407729062487,12.062470244165054,-24.33724463350462,7.64505486446508,-21.97149376492812,7.767074251430605,-17.800490526172556,5.177680799889504,6.253016642821502,11.361755153301338,5.202396195727951,11.138424708731232,9.79451244414973,10.620489411996305,12.096055875765066,12.053092250301422,11.15766984050491,11.379118018249898,10.227598994351034,11.037610417312182,0.17457260183723192,0.19161402541641795,0.20191146854272304,0.18297582938452006,0.0943731397431221,0.08112674125882949,0.08491165579934447,0.08955256658802677,0.09556110188221524,0.10115404479976944,0.10665349197845043,0.12470266548444853,0.344502122556835,0.34981458934637727,0.3567556228097137,0.3545264685359785,0.2473526649262099,0.24532855398063083,0.24982833830885648,0.25545982850744203,0.26498581593186815,0.2718554213701994,0.27681545365730725,0.2884881237936243,35.125772664388094,10.053030827330575,11.876554688954473,12.487383341195969,21.228584438423983,25.273436961993504,66.71864177127593,0.3119612068965517,0.08041273544732683,0.49985942244529724,0.02685724012553692,Torpedo
-2.863242155555503e-06,0.5068186095470814,0.9999999896904154,11327.751041922285,3589.221829616314,286.37710887221414,286.08914348242234,284.8803450344325,57.8379255052807,89.34497977281015,6.0263420868985484,1129.4866791909978,4655.0,-148.27074654057714,11.884877653266168,-47.04499085294222,32.96232284764728,-37.36556169776708,13.556469133613808,-28.225531327559214,11.637444201179543,-25.17875779848534,6.480902247627797,-23.4462011632047,7.964870122958945,-17.321027734553297,5.597523865342165,6.405279321382185,11.141936650442776,4.7797602294078345,11.930144729785662,9.57064801122921,10.111436765897276,11.765360503740903,12.86900361845257,10.419086779542852,11.920763386466126,10.70672798031616,10.839917159586347,0.174571933244408,0.19165184332695734,0.2018804929067798,0.18297599947465404,0.09433515069415833,0.08105338315806127,0.08489115900419901,0.08953396084289955,0.0955759193746005,0.1011717402051512,0.10664910399010132,0.12475313885775281,0.34449936371386763,0.349891001644365,0.35670498887480695,0.35447750812546547,0.24733009064331743,0.2452501684997885,0.24979347484686196,0.2554265062777181,0.2650194133378802,0.2718865495391691,0.27671908141539026,0.28859390318096456,35.939753326792875,10.270376872952879,12.145537672063854,12.472840444638383,21.146400108833497,25.19815255272009,66.91445804698004,0.3119612068965517,0.08041382599094388,0.5019082427024841,0.02691694162786007,Torpedo
-3.016310280643364e-06,0.5082918595617998,0.9999999896803472,11393.703099709772,3588.8440093195936,295.15837939217647,290.1961521671787,289.0589089728834,58.0057594281078,89.60488250336874,6.075801882757975,1128.44581977568,4654.5,-147.61403592150984,12.394679374972128,-46.97871576927878,32.60516770108703,-38.2699272264596,13.932230768613131,-28.16472854081372,12.264096082375305,-24.96682278233964,6.219014112431292,-23.072246126366583,7.64733032881842,-17.957219943418718,5.19777901332716,7.077015155039035,10.917993470429332,5.05222434590185,12.008846864161475,9.807497458985278,10.560535616684469,12.02630706420726,11.700660589557556,10.914003704042162,11.201764493321196,9.932286331381476,10.877437956917333,0.17458406433786616,0.19165774029088065,0.20190650841527177,0.1829606118050819,0.09439635777048372,0.081106085082367,0.08488090874809642,0.08952685438033182,0.09558394619196375,0.101158935181882,0.10664000616005874,0.12478886071933906,0.3445291129872871,0.3499121654433796,0.35673598373337073,0.35448480705610846,0.2473555025275548,0.24530732333974165,0.24983299244064153,0.25539127293510666,0.26501603375449184,0.2719034860677057,0.2767459704428448,0.2886133027636331,35.76224016798487,10.38174383470211,11.515191283110546,12.14242747739595,21.305588021431674,25.16872114707539,66.6159161811049,0.31196681932471265,0.08041616371564705,0.5033623576164246,0.027054307982325554,Torpedo
-2.8728156654879907e-06,0.5000077103879901,0.9999999900162955,11025.34003109607,3588.1773831979995,281.8918846190617,281.5820013336919,280.97822725726496,57.077572599627594,88.13336901020334,6.026861635098545,1129.5221767742546,4654.5,-148.63897732835957,13.091743090757435,-46.612078392831506,32.918297541347,-37.862032052460194,13.82854011417662,-28.007649984344717,11.602335105517223,-25.522039946327364,6.903058188445388,-22.373618520450588,7.945521217427402,-18.13815512130233,5.355433237774339,7.27209355192795,10.981593794320293,4.715513957317066,12.699612530046867,9.339125374409704,10.445690002163701,13.025730589386805,12.82126965981585,10.456384100054265,10.75357178748423,10.428987191662927,10.844283181562155,0.17459467409679313,0.19158611388604457,0.20196099848579074,0.1829775698615986,0.09433528275205703,0.08109462781595808,0.08490462787295186,0.0895327686516754,0.0956266265668609,0.10119459534199159,0.10667882085725963,0.12475066971183847,0.34453213616989614,0.34974819539458163,0.35682845425434595,0.3545127893510537,0.24730368932655414,0.24525311720991497,0.2498170297948928,0.2554477485523452,0.2650641346332188,0.27192857931616965,0.27678895397813547,0.28856671475368606,35.54266752303073,9.996748884792543,11.992855080998016,12.346271258315584,20.99242941732825,25.124902147824084,66.83821789397442,0.31196681932471265,0.08040471260287825,0.49514999985694885,0.02681289240717888,Torpedo
-4.601956595670004e-06,0.5031800461596085,0.9999999899073699,11165.686006359443,3587.496675671193,289.0536166104704,288.40402925644565,284.1634302116926,57.432878129507685,88.69695886946545,6.056788158556381,1127.647747329248,4654.5,-148.02683843047242,12.900626275849785,-46.714507344524414,33.22731985887093,-37.515975074211475,13.702868743628022,-28.257333661886207,12.551381601628092,-23.78335162478978,7.519595637512732,-22.257497453909327,7.848416263265487,-17.57234779045278,5.443651013908534,6.0503784189973775,11.199486221919003,4.5995341717746125,12.157425968852346,10.239981198066118,10.915035684983051,11.447906102276656,12.284696601967342,11.5725677585548,10.233127134914946,11.112601396420532,11.28982597881806,0.17458630457702703,0.19161947178544694,0.2019184548553796,0.18297707810078,0.09435025591228197,0.08110829416924227,0.08490687288973812,0.08953037129397459,0.09554474212077393,0.10116112371808093,0.10664412803255997,0.1247725142052001,0.34451280056549183,0.34982513674715654,0.3567531172432289,0.3545080964501365,0.24731091470533495,0.24527745772835124,0.2498390751630069,0.25542319028166627,0.2648772231021831,0.27189347810692394,0.27678007986496783,0.2885976768595632,35.02670601178276,10.17113806798295,11.867170642446947,12.557355026679673,20.857716624574056,24.93130858984753,66.71319854689257,0.31195559446839083,0.08041015866589865,0.49830105900764465,0.02670685201883316,Torpedo
-1.8789508027327646e-06,0.5022001206561163,0.9999999897213564,11122.23878850318,3588.014219532915,288.22239580824163,286.32593355048164,285.40038608683255,57.30448116960753,88.53493786068684,5.995548266863368,1128.0890393831971,4653.5,-148.7648146189852,12.50061193845132,-47.63661861871634,32.49968378375324,-37.206172401363396,13.72361277955321,-27.82518122203236,12.58533222424088,-24.234456992784402,7.7710856307374,-22.22321879121579,8.30024428354427,-17.715004096456116,4.39250224846322,7.39530462143769,10.887915293336418,4.66515166708028,11.56725061943404,9.48309426388568,10.235012470352991,11.461317150451046,12.421200211502692,11.3463286817737,10.41453182668256,10.241679276777537,10.595952896905033,0.17456246191917638,0.19154277190052676,0.2019403321910152,0.18300276286315217,0.09437743212228382,0.08106515968030441,0.0848760261679902,0.08950157025698284,0.09560884648662729,0.10117036021114778,0.10663365112624064,0.12483837669843932,0.344483616108725,0.34973283159001173,0.3568437154667965,0.3545214217748839,0.24735013295763006,0.24525729535208005,0.2498330768322196,0.25541076427702114,0.26508731244668476,0.2718984055572608,0.2767085851180556,0.28869014020845574,36.08851836051867,9.78792004192504,11.430115560940855,12.073992405617258,21.16252999708787,25.084913216513456,66.87333308896898,0.31195559446839083,0.08042467578103209,0.49732840061187744,0.026952644810080528,Torpedo
-3.497653330312657e-06,0.5029374986830458,0.999999989791557,11154.924226886242,3588.117795185814,288.6329803761179,286.79631963447616,284.5235690943064,57.397875534424244,88.65894261895791,6.010441814159069,1130.0933969579444,4655.0,-148.50669059411322,12.73755161958612,-46.91545715645928,33.21324547544108,-37.22652394476994,13.859239095800138,-27.507820705854552,12.363995677127631,-24.40137700730164,6.463858247848628,-23.604099218919167,7.207006369959428,-18.117718406090948,5.497675774630763,7.327951638671995,10.845607268293278,4.757723142585347,11.458423940451759,10.900433610988236,10.739513812334343,10.910112661210096,12.115083069126708,11.397633406452172,10.500804141060886,10.397924878439264,11.366200849554058,0.17459221277978187,0.19161574876919316,0.20188195028301403,0.18294121624220905,0.09437234940583919,0.08106755181916053,0.0848561041926109,0.08952555312885746,0.09559553841700402,0.10114979005891778,0.1066580022053277,0.12479682913150743,0.34451838008678287,0.349784570370332,0.35668638598275637,0.3544779405148901,0.24734188760677991,0.24520693339205185,0.24975208126952392,0.255427960018969,0.26502976215334395,0.2718590891722721,0.2767671874243707,0.2886158063678413,37.16433378917718,9.858033302362859,11.97233500590249,12.247797653433205,21.39649065220657,25.279536206251812,66.82026011917634,0.31195559446839083,0.08042051856513528,0.49806275963783264,0.02662597969174385,Torpedo
-3.2918103194786954e-06,0.49804603954889565,0.9999999900199557,10938.998716683867,3588.6298367942345,289.13838397807297,285.57808174485893,285.4263564125185,56.84557586515835,87.7928198488877,5.950123164574726,1129.4820037297227,4654.5,-149.52757258385344,12.545816912141522,-46.535235125536545,32.908818606233666,-37.75076948003793,14.127833305076233,-27.58355109054616,12.412850987458357,-23.80043924222196,7.603728397789313,-22.40960446032405,7.488901316079254,-18.14674984547065,5.763815063694194,7.001608104537187,10.716304020409487,5.130754136558674,12.11498061830983,9.12975452901094,10.71562735451488,12.257515633684186,11.935816419243137,11.54720595661047,11.179397934895967,10.665475145963946,10.85377063664794,0.17455979369836258,0.19156952687892975,0.2019438734230456,0.18300655849907993,0.09436520148529506,0.0810533638114211,0.08491539305177007,0.08955145152422375,0.09558160811373678,0.10113921132332628,0.10667113855621782,0.12481049268718526,0.3445054137767784,0.3497856170233795,0.3568066770588907,0.35453484684011943,0.2473484767818061,0.24519856254928252,0.24984975478903088,0.2554687621935394,0.26501251963575084,0.27183224542825873,0.2768211368829275,0.28864180336139744,36.26135093300604,9.216788457085942,12.309946639879245,12.095589003665259,21.59437779669262,25.215366836456138,66.77209475123276,0.3119612068965517,0.08041273544732683,0.4932090640068054,0.026715144515037537,Torpedo
